time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
4.82651000,0.90732300,0.70607700,-0.94292500,-1.64106000,0.73864900,-0.84077800
4.85651000,0.90732300,0.70607700,-0.94292200,-1.64106000,0.73864500,-0.84077800
4.89964000,0.90732300,0.70607700,-0.94292200,-1.64105000,0.73864500,-0.84077800
4.92964000,0.90732300,0.70607700,-0.94292200,-1.64105000,0.73864500,-0.84077800
4.97157000,0.90732300,0.70607700,-0.94292200,-1.64105000,0.73864500,-0.84077800
5.00157000,0.90732300,0.70607700,-0.94292200,-1.64105000,0.73864200,-0.84077800
5.04355000,0.90732300,0.70607700,-0.94291400,-1.64105000,0.73864200,-0.84077800
5.07355000,0.90732300,0.70607700,-0.94291400,-1.64104000,0.73863100,-0.84077800
5.11644000,0.90732300,0.70607700,-0.94291100,-1.64104000,0.73862300,-0.84077800
5.14645000,0.90732300,0.70608400,-0.94290700,-1.64104000,0.73862300,-0.84077800
5.18843000,0.90732300,0.70608400,-0.94290700,-1.64103000,0.73862300,-0.84077800
5.21843000,0.90732300,0.70608400,-0.94290300,-1.64102000,0.73862300,-0.84077800
5.26052000,0.90732300,0.70608400,-0.94290300,-1.64102000,0.73862000,-0.84077800
5.29052000,0.90732300,0.70608400,-0.94290000,-1.64102000,0.73862000,-0.84077800
5.33242000,0.90732300,0.70608400,-0.94290000,-1.64102000,0.73862000,-0.84077800
5.36243000,0.90732300,0.70608400,-0.94290000,-1.64102000,0.73862000,-0.84077800
5.40448000,0.90732300,0.70608400,-0.94290000,-1.64102000,0.73862000,-0.84077800
5.44649000,0.90732300,0.70608800,-0.94289600,-1.64102000,0.73862000,-0.84077800
5.47649000,0.90732700,0.70608400,-0.94289600,-1.64101000,0.73861600,-0.84077800
5.51840000,0.90733800,0.70609200,-0.94288900,-1.64100000,0.73859400,-0.84077800
5.54841000,0.90733400,0.70609200,-0.94288500,-1.64100000,0.73859400,-0.84077800
5.59272000,0.90733800,0.70609200,-0.94288100,-1.64100000,0.73859400,-0.84077800
5.62272000,0.90733400,0.70609200,-0.94287800,-1.64099000,0.73859400,-0.84077800
5.66446000,0.90733800,0.70609200,-0.94287800,-1.64099000,0.73859400,-0.84077800
