time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
163.59100000,1.93928000,1.85641000,-0.08163440,1.09958000,-1.07544000,-2.08414000
163.62100000,1.95642000,1.88932000,-0.05712150,1.09411000,-1.09083000,-2.03961000
163.62100000,1.97356000,1.92223000,-0.03260850,1.08865000,-1.10621000,-1.99509000
163.66300000,1.99069000,1.95514000,-0.00809555,1.08318000,-1.12160000,-1.95056000
163.69300000,-0.68973100,-1.17497000,2.16117000,-0.02290960,-0.86799200,-2.46167000
163.80800000,-0.93492500,-0.54861600,1.31867000,-1.27420000,0.53514300,-0.96929800
163.83800000,1.44230000,0.90197700,-0.79255700,1.25812000,-0.62913900,-3.37544000
163.83800000,1.45944000,0.93489000,-0.76804200,1.25265000,-0.64452900,-3.33091000
163.88100000,1.47657000,0.96779800,-0.74352900,1.24718000,-0.65991700,-3.28638000
163.91100000,1.49371000,1.00071000,-0.71901600,1.24172000,-0.67530600,-3.24186000
163.95300000,1.52798000,1.06653000,-0.66999000,1.23078000,-0.70608300,-3.15281000
163.95300000,1.51085000,1.03362000,-0.69450300,1.23625000,-0.69069500,-3.19733000
163.99600000,1.54512000,1.09944000,-0.64547700,1.22532000,-0.72147200,-3.10828000
164.02600000,1.56225000,1.13235000,-0.62096400,1.21985000,-0.73686000,-3.06376000
164.06800000,1.57939000,1.16525000,-0.59645100,1.21439000,-0.75224900,-3.01924000
164.09800000,1.61366000,1.23107000,-0.54742500,1.20345000,-0.78302600,-2.93019000
164.09800000,1.59653000,1.19816000,-0.57193800,1.20892000,-0.76763800,-2.97471000
164.15600000,1.63080000,1.26398000,-0.52291200,1.19799000,-0.79841500,-2.88566000
164.18600000,1.64794000,1.29689000,-0.49839900,1.19252000,-0.81380300,-2.84114000
164.25800000,1.68221000,1.36271000,-0.44937300,1.18159000,-0.84458100,-2.75209000
164.25800000,1.69934000,1.39562000,-0.42485900,1.17612000,-0.85997000,-2.70756000
164.30100000,1.71648000,1.42853000,-0.40034600,1.17065000,-0.87535800,-2.66304000
164.33100000,1.73362000,1.46144000,-0.37583300,1.16519000,-0.89074700,-2.61851000
164.37400000,1.76789000,1.52726000,-0.32680700,1.15425000,-0.92152400,-2.52947000
164.37400000,1.75075000,1.49435000,-0.35132000,1.15972000,-0.90613500,-2.57399000
164.41800000,1.78503000,1.56017000,-0.30229400,1.14879000,-0.93691300,-2.48494000
164.44800000,1.80216000,1.59308000,-0.27778100,1.14332000,-0.95230100,-2.44042000
164.49000000,1.81930000,1.62599000,-0.25326900,1.13786000,-0.96769000,-2.39589000
164.52000000,1.83644000,1.65889000,-0.22875600,1.13239000,-0.98307800,-2.35137000
164.52000000,1.85357000,1.69180000,-0.20424300,1.12692000,-0.99846700,-2.30684000
164.56400000,-0.74366500,-1.03720000,1.97585000,-0.29814300,-0.55935600,-2.13340000
164.63800000,1.90498000,1.79053000,-0.13070300,1.11052000,-1.04463000,-2.17327000
164.66800000,1.92212000,1.82344000,-0.10619000,1.10506000,-1.06002000,-2.12875000
164.71100000,1.93925000,1.85635000,-0.08167690,1.09959000,-1.07541000,-2.08422000
164.74100000,-0.69952700,-1.14995000,2.12751000,-0.07289620,-0.81193400,1.97353000
164.74100000,1.95639000,1.88926000,-0.05716400,1.09412000,-1.09080000,-2.03970000
164.78300000,1.99066000,1.95508000,-0.00813803,1.08319000,-1.12158000,-1.95065000
164.92800000,-0.93492500,-0.54862000,1.31867000,1.42516000,-1.27420000,0.86906600
164.95800000,1.44230000,0.90197600,-0.79255800,1.25812000,-0.62914200,-3.37544000
165.00100000,1.45944000,0.93488800,-0.76804300,1.25265000,-0.64453100,-3.33092000
165.03100000,1.49371000,1.00071000,-0.71901700,1.24172000,-0.67530800,-3.24187000
165.03100000,1.47657000,0.96779700,-0.74353000,1.24718000,-0.65992000,-3.28639000
165.07300000,1.51084000,1.03362000,-0.69450400,1.23625000,-0.69069700,-3.19734000
165.10300000,1.52798000,1.06652000,-0.66999100,1.23079000,-0.70608500,-3.15282000
165.10300000,1.54512000,1.09943000,-0.64547800,1.22532000,-0.72147400,-3.10829000
165.15700000,1.56225000,1.13234000,-0.62096500,1.21985000,-0.73686200,-3.06377000
165.18700000,1.57939000,1.16525000,-0.59645200,1.21439000,-0.75225000,-3.01925000
165.22900000,1.59653000,1.19816000,-0.57194000,1.20892000,-0.76763900,-2.97472000
165.25900000,1.61366000,1.23107000,-0.54742700,1.20345000,-0.78302700,-2.93020000
165.30300000,1.63080000,1.26398000,-0.52291400,1.19799000,-0.79841600,-2.88567000
165.30300000,1.64793000,1.29689000,-0.49840100,1.19252000,-0.81380400,-2.84115000
165.34500000,1.66507000,1.32980000,-0.47388800,1.18705000,-0.82919200,-2.79663000
165.37500000,1.68221000,1.36271000,-0.44937500,1.18159000,-0.84458100,-2.75210000
165.41800000,1.69934000,1.39562000,-0.42486300,1.17612000,-0.85996900,-2.70758000
165.44800000,1.71648000,1.42853000,-0.40035000,1.17066000,-0.87535800,-2.66305000
165.44800000,1.73362000,1.46143000,-0.37583700,1.16519000,-0.89074600,-2.61853000
165.49100000,1.75075000,1.49434000,-0.35132400,1.15972000,-0.90613500,-2.57400000
