time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
3.54400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.57400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.57400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.57400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.57400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.60400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.60400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.60400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.63700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.66700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.69700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.69700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.72700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.72700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.79100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.82100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.85100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.89300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.92300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.92300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.92300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.96400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.99400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
3.99400000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.03700000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
